datetime	user	rtypes	ptypes	cum_rtypes	cum_ptypes
2009-10-10 20:56:19	tuxpaper	0	0	120	145
2009-10-10 22:54:11	tuxpaper	0	0	120	145
2009-10-10 22:57:43	tuxpaper	0	0	120	145
2009-10-11 14:24:49	parg	0	0	-2	868
2009-10-11 14:24:52	parg	0	0	-2	868
2009-10-11 14:24:53	parg	0	0	-2	868
2009-10-11 19:44:11	parg	0	0	-2	868
2009-10-12 08:39:24	the8472	0	0	0	48
2009-10-12 12:15:31	parg	0	0	-2	868
2009-10-12 23:57:37	parg	0	4	-2	872
2009-10-13 13:54:15	tuxpaper	0	0	120	145
2009-10-13 13:54:24	tuxpaper	0	0	120	145
2009-10-14 18:13:31	parg	0	0	-2	872
2009-10-14 18:13:36	parg	0	0	-2	872
2009-10-14 18:13:38	parg	0	0	-2	872
2009-10-14 18:13:40	parg	0	0	-2	872
2009-10-14 19:42:14	parg	0	0	-2	872
2009-10-14 23:56:22	parg	0	0	-2	872
2009-10-15 12:51:09	parg	0	0	-2	872
2009-10-15 15:57:00	parg	0	0	-2	872
2009-10-15 19:04:38	tuxpaper	0	0	120	145
2009-10-15 19:04:41	tuxpaper	0	0	120	145
2009-10-15 19:04:43	tuxpaper	0	1	120	146
2009-10-15 19:04:44	tuxpaper	0	0	120	146
2009-10-15 19:04:45	tuxpaper	0	0	120	146
2009-10-15 19:04:49	tuxpaper	0	0	120	146
2009-10-15 19:10:14	tuxpaper	0	0	120	146
2009-10-16 11:49:41	parg	0	0	-2	872
2009-10-16 12:47:59	parg	0	0	-2	872
2009-10-16 13:22:51	tuxpaper	0	0	120	146
2009-10-16 19:17:31	parg	0	0	-2	872
2009-10-16 21:05:26	tuxpaper	0	7	120	153
2009-10-16 21:05:27	tuxpaper	0	0	120	153
2009-10-16 21:05:28	tuxpaper	0	2	120	155
2009-10-16 21:05:29	tuxpaper	0	0	120	155
2009-10-18 14:41:27	parg	0	0	-2	872
2009-10-18 20:11:00	tuxpaper	-42	7	78	162
2009-10-19 13:33:29	parg	0	0	-2	872
2009-10-19 14:50:40	parg	0	0	-2	872
2009-10-19 22:00:33	tuxpaper	0	0	78	162
2009-10-19 23:54:58	parg	0	1	-2	873
2009-10-20 00:50:50	parg	0	0	-2	873
2009-10-20 00:50:51	parg	0	0	-2	873
2009-10-20 01:10:16	parg	0	0	-2	873
2009-10-20 20:02:50	tuxpaper	0	0	78	162
2009-10-20 20:25:22	tuxpaper	0	1	78	163
2009-10-20 20:26:22	tuxpaper	0	0	78	163
2009-10-20 20:26:23	tuxpaper	0	0	78	163
2009-10-20 20:37:59	parg	0	2	-2	875
2009-10-21 01:04:27	parg	0	1	-2	876
2009-10-21 11:31:27	parg	0	0	-2	876
2009-10-21 11:37:16	parg	0	0	-2	876
2009-10-21 14:31:38	tuxpaper	0	0	78	163
2009-10-21 14:43:32	tuxpaper	0	0	78	163
2009-10-21 15:51:05	tuxpaper	0	3	78	166
2009-10-21 15:51:06	tuxpaper	0	0	78	166
2009-10-21 16:06:52	tuxpaper	0	0	78	166
2009-10-21 17:54:23	parg	0	0	-2	876
2009-10-21 17:54:24	parg	0	0	-2	876
2009-10-21 17:54:25	parg	0	0	-2	876
2009-10-22 13:28:56	parg	0	14	-2	890
2009-10-22 13:40:59	tuxpaper	0	0	78	166
2009-10-22 13:41:34	tuxpaper	0	0	78	166
2009-10-22 14:02:14	parg	0	0	-2	890
2009-10-22 16:56:23	parg	0	0	-2	890
2009-10-23 12:03:05	parg	0	0	-2	890
2009-10-23 12:49:23	parg	0	0	-2	890
2009-10-23 12:57:56	parg	0	0	-2	890
2009-10-23 20:25:48	parg	0	0	-2	890
2009-10-23 20:25:50	parg	0	0	-2	890
2009-10-23 23:54:50	tuxpaper	0	2	78	168
2009-10-24 00:03:41	tuxpaper	0	0	78	168
2009-10-24 01:18:51	tuxpaper	0	0	78	168
2009-10-24 18:20:30	parg	0	1	-2	891
2009-10-24 20:37:35	tuxpaper	0	0	78	168
2009-10-24 23:40:08	parg	0	0	-2	891
2009-10-25 01:07:52	tuxpaper	0	0	78	168
2009-10-25 17:07:53	tuxpaper	0	1	78	169
2009-10-25 23:04:49	parg	0	0	-2	891
2009-10-25 23:07:39	parg	0	0	-2	891
2009-10-26 12:19:35	parg	0	0	-2	891
2009-10-26 16:38:26	tuxpaper	0	5	78	174
2009-10-26 16:45:20	tuxpaper	0	0	78	174
2009-10-26 17:35:19	tuxpaper	0	0	78	174
2009-10-27 13:18:56	parg	0	0	-2	891
2009-10-27 17:54:03	tuxpaper	0	0	78	174
2009-10-27 20:41:38	parg	0	0	-2	891
2009-10-27 20:41:39	parg	0	-1	-2	890
2009-10-28 13:58:58	parg	0	0	-2	890
2009-10-28 14:16:15	parg	0	0	-2	890
2009-10-28 16:13:28	parg	0	0	-2	890
2009-10-28 16:54:26	parg	0	2	-2	892
2009-10-29 19:25:22	parg	0	0	-2	892
2009-10-29 20:15:57	tuxpaper	0	2	78	176
2009-10-29 20:15:59	tuxpaper	0	0	78	176
2009-10-29 20:16:09	tuxpaper	0	0	78	176
2009-10-29 20:16:11	tuxpaper	0	0	78	176
2009-10-29 20:16:12	tuxpaper	0	0	78	176
2009-10-29 20:16:14	tuxpaper	0	0	78	176
2009-10-29 20:16:15	tuxpaper	0	0	78	176
2009-10-29 20:16:16	tuxpaper	0	0	78	176
2009-10-29 20:16:21	tuxpaper	0	0	78	176
2009-10-29 20:16:23	tuxpaper	0	0	78	176
2009-10-29 20:16:26	tuxpaper	0	0	78	176
2009-10-29 20:41:26	tuxpaper	0	1	78	177
2009-10-29 20:58:54	parg	0	0	-2	892
2009-10-30 06:39:45	tuxpaper	0	0	78	177
2009-10-30 13:52:20	tuxpaper	0	0	78	177
2009-10-30 14:21:58	tuxpaper	0	0	78	177
2009-10-30 19:58:18	tuxpaper	0	0	78	177
2009-10-30 20:01:39	tuxpaper	0	0	78	177
2009-11-01 17:00:08	parg	0	3	-2	895
2009-11-01 19:30:30	tuxpaper	0	0	78	177
2009-11-02 05:57:44	tuxpaper	0	6	78	183
2009-11-02 06:00:30	tuxpaper	0	2	78	185
2009-11-02 11:10:49	parg	0	4	-2	899
2009-11-02 12:10:40	parg	0	0	-2	899
2009-11-02 12:13:55	tuxpaper	0	0	78	185
2009-11-02 14:24:02	tuxpaper	0	0	78	185
2009-11-02 14:24:40	tuxpaper	0	0	78	185
2009-11-02 14:24:42	tuxpaper	0	0	78	185
2009-11-02 14:24:44	tuxpaper	0	0	78	185
2009-11-02 15:01:59	tuxpaper	0	0	78	185
2009-11-02 15:02:45	tuxpaper	0	0	78	185
2009-11-02 15:36:43	tuxpaper	0	0	78	185
2009-11-02 18:32:23	tuxpaper	0	1	78	186
2009-11-02 18:33:27	tuxpaper	0	1	78	187
2009-11-02 18:47:39	parg	0	0	-2	899
2009-11-02 18:52:15	parg	0	1	-2	900
2009-11-02 18:52:16	parg	0	0	-2	900
2009-11-02 19:47:20	tuxpaper	0	0	78	187
2009-11-02 19:52:32	tuxpaper	0	0	78	187
2009-11-03 15:57:14	parg	0	0	-2	900
2009-11-03 16:33:49	tuxpaper	0	0	78	187
2009-11-03 17:25:52	tuxpaper	0	0	78	187
2009-11-03 17:38:23	tuxpaper	0	0	78	187
2009-11-03 17:42:00	tuxpaper	0	0	78	187
2009-11-03 17:42:50	tuxpaper	0	0	78	187
2009-11-03 17:42:51	tuxpaper	0	0	78	187
2009-11-03 17:45:05	tuxpaper	0	0	78	187
2009-11-03 18:00:02	tuxpaper	0	0	78	187
2009-11-03 18:00:28	tuxpaper	0	0	78	187
2009-11-03 20:00:15	tuxpaper	0	0	78	187
2009-11-03 20:03:19	tuxpaper	0	0	78	187
2009-11-03 20:03:20	tuxpaper	0	0	78	187
2009-11-04 14:28:28	tuxpaper	0	3	78	190
2009-11-04 14:30:19	tuxpaper	0	0	78	190
2009-11-04 16:56:01	parg	0	-2	-2	898
2009-11-04 17:35:03	tuxpaper	0	0	78	190
2009-11-04 18:57:58	parg	0	1	-2	899
2009-11-04 19:43:54	parg	0	0	-2	899
2009-11-04 20:44:05	tuxpaper	0	0	78	190
2009-11-05 14:14:37	parg	0	0	-2	899
2009-11-05 14:52:23	tuxpaper	0	0	78	190
2009-11-05 15:05:49	tuxpaper	0	0	78	190
2009-11-05 19:27:34	parg	0	0	-2	899
2009-11-06 13:33:01	tuxpaper	0	0	78	190
2009-11-06 13:48:30	tuxpaper	0	0	78	190
2009-11-06 13:48:31	tuxpaper	0	0	78	190
2009-11-06 13:48:32	tuxpaper	0	0	78	190
2009-11-06 13:50:13	parg	0	4	-2	903
2009-11-06 16:36:09	parg	0	1	-2	904
2009-11-06 16:36:28	parg	0	0	-2	904
2009-11-06 17:46:04	parg	0	2	-2	906
2009-11-06 19:07:31	parg	0	0	-2	906
2009-11-06 19:30:38	parg	0	0	-2	906
2009-11-06 19:30:39	parg	0	0	-2	906
2009-11-06 19:31:12	parg	0	0	-2	906
2009-11-06 20:06:13	parg	0	0	-2	906
2009-11-06 23:11:20	gouss	0	0	0	0
2009-11-09 11:09:42	parg	0	0	-2	906
2009-11-09 13:29:19	tuxpaper	0	0	78	190
2009-11-09 14:13:05	tuxpaper	0	0	78	190
2009-11-09 17:37:54	tuxpaper	0	0	78	190
2009-11-09 17:40:37	tuxpaper	0	0	78	190
2009-11-10 12:37:00	parg	0	0	-2	906
2009-11-10 15:06:55	parg	0	0	-2	906
2009-11-10 15:16:43	parg	0	1	-2	907
2009-11-10 17:01:05	parg	0	0	-2	907
2009-11-10 17:07:35	parg	0	0	-2	907
2009-11-10 17:10:12	parg	0	0	-2	907
2009-11-11 00:56:58	parg	0	0	-2	907
2009-11-11 11:02:38	parg	0	0	-2	907
2009-11-11 16:51:15	tuxpaper	0	0	78	190
2009-11-11 17:42:46	tuxpaper	0	0	78	190
2009-11-11 17:43:34	tuxpaper	0	0	78	190
2009-11-12 13:37:08	tuxpaper	0	1	78	191
2009-11-12 14:21:40	tuxpaper	0	0	78	191
2009-11-12 17:36:21	parg	0	0	-2	907
2009-11-12 17:37:55	parg	0	0	-2	907
2009-11-13 16:51:19	parg	0	0	-2	907
2009-11-16 11:14:53	parg	0	0	-2	907
2009-11-16 14:36:03	tuxpaper	0	0	78	191
2009-11-16 16:10:58	parg	0	0	-2	907
2009-11-16 20:31:36	tuxpaper	0	0	78	191
2009-11-17 10:58:45	the8472	0	0	0	48
2009-11-17 11:36:41	parg	0	0	-2	907
2009-11-17 11:36:44	parg	0	0	-2	907
2009-11-17 11:36:45	parg	0	0	-2	907
2009-11-17 12:19:59	tuxpaper	0	0	78	191
2009-11-17 14:55:48	parg	0	0	-2	907
2009-11-17 15:42:23	tuxpaper	0	0	78	191
2009-11-17 15:46:21	tuxpaper	0	0	78	191
2009-11-17 16:37:09	the8472	0	1	0	49
2009-11-17 16:37:42	tuxpaper	0	1	78	192
2009-11-17 17:09:20	tuxpaper	0	0	78	192
2009-11-17 17:33:25	parg	0	1	-2	908
2009-11-17 22:40:03	tuxpaper	0	0	78	192
2009-11-17 22:41:42	tuxpaper	0	2	78	194
2009-11-18 16:17:55	parg	0	0	-2	908
2009-11-18 16:32:27	tuxpaper	0	0	78	194
2009-11-18 17:34:33	parg	0	0	-2	908
2009-11-19 14:52:35	parg	0	1	-2	909
2009-11-19 20:35:04	parg	0	0	-2	909
2009-11-19 20:35:10	parg	0	0	-2	909
2009-11-20 16:09:34	tuxpaper	0	0	78	194
2009-11-20 18:55:56	parg	0	2	-2	911
2009-11-20 20:23:38	tuxpaper	0	0	78	194
2009-11-20 20:28:27	tuxpaper	0	0	78	194
2009-11-20 20:39:00	tuxpaper	0	0	78	194
2009-11-30 01:39:48	tuxpaper	0	0	78	194
2009-11-30 01:49:28	tuxpaper	0	0	78	194
2009-11-30 14:38:47	parg	0	0	-2	911
2009-12-01 11:54:29	tuxpaper	0	0	78	194
2009-12-01 11:55:07	tuxpaper	0	0	78	194
2009-12-01 11:58:25	tuxpaper	0	0	78	194
2009-12-01 12:08:58	parg	0	0	-2	911
2009-12-01 12:58:26	parg	0	0	-2	911
2009-12-01 13:30:08	parg	0	2	-2	913
2009-12-01 14:29:41	parg	0	0	-2	913
2009-12-01 15:00:09	parg	0	1	-2	914
2009-12-01 16:41:22	gudy	0	0	0	1
2009-12-02 16:31:26	parg	0	1	-2	915
2009-12-02 18:17:53	parg	0	0	-2	915
2009-12-02 20:30:24	tuxpaper	0	1	78	195
2009-12-02 20:41:06	parg	0	2	-2	917
2009-12-03 16:21:41	parg	0	4	-2	921
2009-12-03 16:21:44	parg	0	0	-2	921
2009-12-03 18:24:10	parg	0	9	-2	930
2009-12-03 18:34:57	parg	0	0	-2	930
2009-12-03 20:34:26	parg	0	0	-2	930
2009-12-03 20:56:09	parg	0	3	-2	933
2009-12-03 22:07:05	parg	0	0	-2	933
2009-12-03 22:07:06	parg	0	0	-2	933
2009-12-04 00:13:26	parg	0	1	-2	934
2009-12-04 12:52:32	parg	0	0	-2	934
2009-12-04 12:52:35	parg	0	0	-2	934
2009-12-04 12:53:09	parg	0	0	-2	934
2009-12-04 13:41:41	parg	0	0	-2	934
2009-12-04 14:15:40	parg	0	0	-2	934
2009-12-04 14:15:41	parg	0	0	-2	934
2009-12-04 14:59:57	parg	0	0	-2	934
2009-12-04 15:00:27	parg	0	0	-2	934
2009-12-04 15:00:28	parg	0	0	-2	934
2009-12-04 17:23:51	tuxpaper	0	2	78	197
2009-12-04 17:25:06	tuxpaper	0	0	78	197
2009-12-04 20:40:13	tuxpaper	0	0	78	197
2009-12-07 03:09:09	tuxpaper	0	0	78	197
2009-12-07 15:23:46	parg	0	4	-2	938
2009-12-07 16:49:11	parg	0	0	-2	938
2009-12-07 19:04:12	parg	0	0	-2	938
2009-12-07 21:36:29	parg	0	0	-2	938
2009-12-08 15:01:19	parg	0	0	-2	938
2009-12-08 15:01:56	parg	0	0	-2	938
2009-12-08 16:03:07	parg	0	0	-2	938
2009-12-08 19:48:42	parg	0	0	-2	938
2009-12-09 14:06:06	parg	0	0	-2	938
2009-12-09 14:06:07	parg	0	0	-2	938
2009-12-09 15:00:10	gudy	0	0	0	1
2009-12-11 02:29:20	parg	0	22	-2	960
2009-12-11 02:29:21	parg	0	0	-2	960
2009-12-11 02:29:24	parg	0	0	-2	960
2009-12-11 02:29:25	parg	0	0	-2	960
2009-12-11 02:29:26	parg	0	1	-2	961
2009-12-11 02:29:27	parg	0	0	-2	961
2009-12-11 14:38:25	parg	0	0	-2	961
2009-12-11 18:51:07	parg	0	7	-2	968
2009-12-11 18:51:08	parg	0	4	-2	972
2009-12-11 18:51:09	parg	0	0	-2	972
2009-12-11 19:28:08	parg	0	0	-2	972
2009-12-11 20:27:30	parg	0	2	-2	974
2009-12-12 23:58:21	parg	0	0	-2	974
2009-12-14 19:07:18	parg	0	0	-2	974
2009-12-16 18:56:00	parg	0	0	-2	974
2009-12-16 18:56:01	parg	0	0	-2	974
2009-12-16 19:01:25	tuxpaper	0	0	78	197
2009-12-16 19:37:00	parg	0	0	-2	974
2009-12-17 09:50:37	parg	0	0	-2	974
2009-12-17 12:08:57	parg	0	0	-2	974
2009-12-17 12:08:59	parg	0	0	-2	974
2009-12-17 14:41:14	parg	0	0	-2	974
2009-12-17 20:17:47	parg	0	1	-2	975
2009-12-18 17:09:41	parg	0	4	-2	979
2009-12-18 19:29:57	parg	0	0	-2	979
2009-12-21 16:24:18	tuxpaper	0	0	78	197
2009-12-21 17:36:36	parg	0	4	-2	983
2009-12-21 17:48:41	parg	0	0	-2	983
2009-12-21 18:34:23	parg	0	0	-2	983
2009-12-21 18:44:32	parg	0	0	-2	983
2009-12-22 11:41:36	parg	0	0	-2	983
2009-12-22 13:24:47	parg	0	2	-2	985
2009-12-22 13:31:58	parg	0	0	-2	985
2009-12-22 13:53:27	parg	0	1	-2	986
2009-12-22 13:53:30	parg	0	0	-2	986
2009-12-22 14:13:16	parg	0	0	-2	986
2009-12-22 17:20:07	tuxpaper	0	5	78	202
2009-12-23 13:54:55	parg	0	0	-2	986
2009-12-23 14:36:00	parg	0	0	-2	986
2009-12-24 21:36:47	parg	0	0	-2	986
2009-12-31 15:04:08	parg	0	1	-2	987
2009-12-31 18:39:18	parg	0	0	-2	987
2009-12-31 21:20:47	parg	0	0	-2	987
2010-01-01 21:16:44	parg	0	1	-2	988
2010-01-01 21:26:37	parg	0	0	-2	988
2010-01-04 00:02:59	parg	0	0	-2	988
2010-01-04 21:52:48	parg	0	1	-2	989
2010-01-05 23:07:08	parg	0	0	-2	989
2010-01-05 23:34:23	parg	0	0	-2	989
2010-01-06 16:25:11	parg	0	0	-2	989
2010-01-06 16:57:33	parg	0	0	-2	989
2010-01-06 17:04:30	parg	0	0	-2	989
2010-01-06 17:20:55	parg	0	0	-2	989
2010-01-06 19:48:28	parg	0	1	-2	990
2010-01-06 20:05:07	parg	0	0	-2	990
2010-01-06 20:15:17	tuxpaper	0	0	78	202
2010-01-06 20:16:25	parg	0	0	-2	990
2010-01-06 23:51:52	parg	0	0	-2	990
2010-01-07 13:46:57	tuxpaper	0	0	78	202
2010-01-07 14:16:43	tuxpaper	0	0	78	202
2010-01-07 14:55:40	tuxpaper	0	0	78	202
2010-01-07 18:16:11	tuxpaper	0	0	78	202
2010-01-07 20:30:32	parg	0	1	-2	991
2010-01-08 11:34:56	parg	0	2	-2	993
2010-01-08 13:28:42	tuxpaper	0	0	78	202
2010-01-08 17:19:23	parg	0	0	-2	993
2010-01-08 17:19:26	parg	0	0	-2	993
2010-01-08 17:36:13	tuxpaper	0	0	78	202
2010-01-08 17:47:03	tuxpaper	0	0	78	202
2010-01-08 17:47:53	tuxpaper	0	0	78	202
2010-01-08 20:31:56	parg	0	1	-2	994
2010-01-08 20:31:57	parg	0	0	-2	994
2010-01-11 14:45:57	parg	0	0	-2	994
2010-01-11 16:46:50	tuxpaper	0	0	78	202
2010-01-11 16:47:01	tuxpaper	0	0	78	202
2010-01-11 18:12:32	parg	0	0	-2	994
2010-01-11 19:00:37	parg	0	2	-2	996
2010-01-11 20:07:08	parg	0	0	-2	996
2010-01-11 20:11:02	tuxpaper	0	0	78	202
2010-01-12 00:13:23	parg	0	1	-2	997
2010-01-12 00:13:27	parg	0	0	-2	997
2010-01-12 17:27:20	parg	0	0	-2	997
2010-01-12 17:28:02	parg	0	5	-2	1002
2010-01-12 19:18:47	parg	0	0	-2	1002
2010-01-12 21:48:55	parg	0	0	-2	1002
2010-01-12 21:49:21	parg	0	0	-2	1002
2010-01-13 12:55:24	parg	0	0	-2	1002
2010-01-13 12:55:36	parg	0	0	-2	1002
2010-01-13 14:24:43	parg	0	0	-2	1002
2010-01-13 16:17:17	parg	0	0	-2	1002
2010-01-13 16:17:29	parg	0	0	-2	1002
2010-01-13 18:50:14	tuxpaper	0	0	78	202
2010-01-13 18:53:20	tuxpaper	0	1	78	203
2010-01-13 20:17:51	parg	0	0	-2	1002
2010-01-14 19:11:33	tuxpaper	0	2	78	205
2010-01-14 19:11:38	tuxpaper	0	0	78	205
2010-01-14 19:57:30	parg	0	3	-2	1005
2010-01-15 01:01:59	parg	0	0	-2	1005
2010-01-15 18:10:39	parg	0	0	-2	1005
2010-01-15 18:10:44	parg	0	0	-2	1005
2010-01-15 18:10:47	parg	0	0	-2	1005
2010-01-15 18:27:40	parg	0	0	-2	1005
2010-01-15 19:53:01	parg	0	0	-2	1005
2010-01-15 19:58:12	parg	0	0	-2	1005
2010-01-15 20:23:04	tuxpaper	0	1	78	206
2010-01-16 14:45:16	parg	0	6	-2	1011
2010-01-16 14:45:43	parg	0	0	-2	1011
2010-01-16 14:45:49	parg	0	0	-2	1011
2010-01-16 19:51:31	parg	0	0	-2	1011
2010-01-16 22:11:47	parg	0	1	-2	1012
2010-01-16 23:54:16	parg	0	0	-2	1012
2010-01-17 00:07:03	parg	0	0	-2	1012
2010-01-17 13:10:58	parg	0	0	-2	1012
2010-01-17 18:16:56	parg	0	0	-2	1012
2010-01-18 07:22:38	nolar	0	0	0	0
2010-01-18 11:48:24	tuxpaper	0	0	78	206
2010-01-18 11:48:31	tuxpaper	0	0	78	206
2010-01-18 12:21:31	parg	0	0	-2	1012
2010-01-18 12:21:36	parg	0	0	-2	1012
2010-01-18 14:39:03	tuxpaper	0	0	78	206
2010-01-18 16:26:37	tuxpaper	0	0	78	206
2010-01-18 17:08:46	parg	0	0	-2	1012
2010-01-18 18:33:54	parg	0	1	-2	1013
2010-01-18 18:36:04	tuxpaper	0	0	78	206
2010-01-18 20:12:14	parg	0	0	-2	1013
2010-01-18 20:46:13	tuxpaper	0	0	78	206
2010-01-19 11:27:59	parg	0	7	-2	1020
2010-01-19 11:57:16	parg	0	0	-2	1020
2010-01-19 11:57:19	parg	0	0	-2	1020
2010-01-19 14:01:22	parg	0	0	-2	1020
2010-01-19 14:12:55	tuxpaper	0	0	78	206
2010-01-19 16:03:58	tuxpaper	0	3	78	209
2010-01-19 16:08:13	tuxpaper	0	0	78	209
2010-01-19 16:36:27	tuxpaper	0	0	78	209
2010-01-19 16:42:28	tuxpaper	0	0	78	209
2010-01-19 17:09:43	tuxpaper	0	0	78	209
2010-01-19 17:57:39	tuxpaper	0	0	78	209
2010-01-20 13:03:15	parg	0	0	-2	1020
2010-01-20 13:34:26	tuxpaper	0	0	78	209
2010-01-20 13:39:31	tuxpaper	0	0	78	209
2010-01-20 13:43:03	parg	0	0	-2	1020
2010-01-20 13:49:40	tuxpaper	0	0	78	209
2010-01-20 16:39:05	parg	0	3	-2	1023
2010-01-20 17:06:44	tuxpaper	0	0	78	209
2010-01-20 17:36:39	parg	0	1	-2	1024
2010-01-20 19:39:32	parg	0	0	-2	1024
2010-01-20 20:36:41	tuxpaper	0	0	78	209
2010-01-20 20:39:19	tuxpaper	0	0	78	209
2010-01-21 02:08:45	parg	0	0	-2	1024
2010-01-21 14:12:58	parg	0	0	-2	1024
2010-01-21 16:55:21	parg	0	0	-2	1024
2010-01-21 19:17:11	parg	0	0	-2	1024
2010-01-21 19:17:20	parg	0	0	-2	1024
2010-01-21 20:28:06	parg	0	0	-2	1024
2010-01-21 21:00:30	tuxpaper	0	0	78	209
2010-01-21 21:01:34	tuxpaper	0	0	78	209
2010-01-21 23:22:46	tuxpaper	0	0	78	209
2010-01-21 23:24:08	tuxpaper	0	0	78	209
2010-01-22 01:08:44	tuxpaper	0	0	78	209
2010-01-22 13:26:36	tuxpaper	0	0	78	209
2010-01-22 13:48:36	parg	0	1	-2	1025
2010-01-22 16:27:27	tuxpaper	0	0	78	209
2010-01-22 16:30:19	tuxpaper	0	0	78	209
2010-01-22 16:32:03	tuxpaper	0	0	78	209
2010-01-22 17:04:07	parg	0	0	-2	1025
2010-01-22 17:56:11	parg	0	0	-2	1025
2010-01-22 18:01:15	tuxpaper	0	0	78	209
2010-01-22 18:07:04	tuxpaper	0	0	78	209
2010-01-22 18:38:11	tuxpaper	0	0	78	209
2010-01-22 19:25:41	tuxpaper	0	0	78	209
2010-01-23 21:28:41	tuxpaper	0	0	78	209
2010-01-24 15:55:00	parg	0	0	-2	1025
2010-01-24 18:24:59	parg	0	0	-2	1025
2010-01-25 18:38:23	parg	0	0	-2	1025
2010-01-25 23:28:36	parg	0	0	-2	1025
2010-01-26 00:12:40	parg	0	4	-2	1029
2010-01-26 14:51:40	parg	0	0	-2	1029
2010-01-26 14:51:43	parg	0	0	-2	1029
2010-01-26 14:52:35	parg	0	0	-2	1029
2010-01-26 16:51:31	parg	0	0	-2	1029
2010-01-26 17:32:23	tuxpaper	0	0	78	209
2010-01-26 20:24:47	parg	0	0	-2	1029
2010-01-26 22:47:15	parg	0	0	-2	1029
2010-01-27 13:28:30	tuxpaper	0	0	78	209
2010-01-27 14:41:39	parg	0	0	-2	1029
2010-01-27 16:30:57	tuxpaper	0	0	78	209
2010-01-27 16:32:47	tuxpaper	0	0	78	209
2010-01-27 19:05:37	tuxpaper	0	0	78	209
2010-01-27 19:27:09	parg	0	0	-2	1029
2010-01-28 14:11:32	parg	0	0	-2	1029
2010-01-28 14:33:33	parg	0	0	-2	1029
2010-01-28 14:55:51	tuxpaper	0	0	78	209
2010-01-28 18:01:17	parg	0	0	-2	1029
2010-01-28 18:11:06	parg	0	3	-2	1032
2010-01-31 13:52:06	parg	0	0	-2	1032
2010-02-01 00:51:33	tuxpaper	0	0	78	209
2010-02-01 23:12:13	parg	0	0	-2	1032
2010-02-02 18:21:46	parg	0	1	-2	1033
2010-02-02 19:16:28	tuxpaper	0	0	78	209
2010-02-03 16:13:42	parg	0	1	-2	1034
2010-02-03 16:13:45	parg	0	0	-2	1034
2010-02-03 16:52:00	tuxpaper	0	3	78	212
2010-02-03 16:52:01	tuxpaper	0	0	78	212
2010-02-03 16:52:03	tuxpaper	0	0	78	212
2010-02-03 16:52:04	tuxpaper	0	0	78	212
2010-02-03 16:52:06	tuxpaper	0	0	78	212
2010-02-03 16:52:07	tuxpaper	0	0	78	212
2010-02-03 16:52:16	tuxpaper	0	0	78	212
2010-02-03 16:52:21	tuxpaper	0	0	78	212
2010-02-03 16:52:22	tuxpaper	0	0	78	212
2010-02-03 16:52:24	tuxpaper	0	0	78	212
2010-02-03 16:52:37	tuxpaper	0	0	78	212
2010-02-03 16:52:41	tuxpaper	0	0	78	212
2010-02-03 16:52:48	tuxpaper	0	0	78	212
2010-02-03 16:52:50	tuxpaper	0	0	78	212
2010-02-03 16:52:53	tuxpaper	0	0	78	212
2010-02-03 16:52:55	tuxpaper	0	0	78	212
2010-02-03 16:53:01	tuxpaper	0	0	78	212
2010-02-03 16:53:09	tuxpaper	0	0	78	212
2010-02-03 16:53:13	tuxpaper	0	0	78	212
2010-02-03 16:53:20	tuxpaper	0	0	78	212
2010-02-03 16:53:21	tuxpaper	0	0	78	212
2010-02-03 16:53:22	tuxpaper	0	0	78	212
2010-02-03 18:06:33	tuxpaper	0	2	78	214
2010-02-03 18:10:19	tuxpaper	0	0	78	214
2010-02-03 18:40:41	tuxpaper	0	7	78	221
2010-02-03 19:16:21	tuxpaper	0	0	78	221
2010-02-03 19:18:16	tuxpaper	0	0	78	221
2010-02-03 20:12:02	parg	0	3	-2	1037
2010-02-03 20:12:03	parg	0	0	-2	1037
2010-02-04 11:17:52	tuxpaper	0	0	78	221
2010-02-04 12:34:00	parg	0	0	-2	1037
2010-02-04 13:02:19	tuxpaper	0	0	78	221
2010-02-04 20:40:52	parg	0	2	-2	1039
2010-02-04 20:40:53	parg	0	0	-2	1039
2010-02-05 01:43:38	tuxpaper	0	0	78	221
2010-02-05 01:56:56	tuxpaper	0	1	78	222
2010-02-05 01:57:15	tuxpaper	0	0	78	222
2010-02-05 02:01:45	tuxpaper	0	0	78	222
2010-02-05 14:27:30	tuxpaper	0	0	78	222
2010-02-05 14:37:20	tuxpaper	0	0	78	222
2010-02-05 14:42:31	tuxpaper	0	0	78	222
2010-02-05 16:09:27	parg	0	0	-2	1039
2010-02-05 16:21:58	tuxpaper	0	4	78	226
2010-02-05 19:27:24	parg	0	1	-2	1040
2010-02-05 19:27:25	parg	0	0	-2	1040
2010-02-06 18:54:36	tuxpaper	0	0	78	226
2010-02-06 19:09:05	tuxpaper	0	0	78	226
2010-02-06 19:15:22	tuxpaper	0	0	78	226
2010-02-06 19:17:58	tuxpaper	0	10	78	236
2010-02-06 19:21:08	tuxpaper	0	0	78	236
2010-02-06 19:29:53	tuxpaper	0	0	78	236
2010-02-07 02:01:13	tuxpaper	0	0	78	236
2010-02-07 04:06:44	tuxpaper	0	0	78	236
2010-02-08 18:18:33	parg	0	0	-2	1040
2010-02-09 00:46:44	parg	0	5	-2	1045
2010-02-09 22:31:19	parg	0	0	-2	1045
2010-02-11 17:37:12	parg	0	0	-2	1045
