datetime	rtypes	ptypes
2008-04-24 13:51:00	444	32
2008-04-24 13:51:01	446	32
2008-06-08 12:42:16	446	43
2008-06-08 12:42:18	446	53
2008-06-22 07:19:00	451	58
2008-06-22 07:21:09	451	58
2008-06-22 13:04:14	451	69
2008-06-22 13:04:15	451	77
2008-06-22 13:04:39	451	81
2008-06-22 13:04:40	451	85
2008-06-22 13:04:41	451	90
2008-06-23 14:18:15	451	99
2008-07-17 13:58:39	451	99
2008-07-17 13:59:25	451	109
2008-07-17 13:59:43	451	110
2008-07-17 16:01:52	451	119
2008-07-17 16:01:57	451	121
2008-07-17 16:01:59	451	124
2008-07-17 16:02:01	451	125
2008-07-17 16:02:03	453	125
2008-07-17 16:02:04	453	131
2008-07-17 16:02:05	453	139
2008-07-17 16:02:06	453	142
2008-07-17 16:02:07	453	142
2008-07-17 16:02:10	453	141
2008-07-17 16:02:13	453	146
2008-07-17 16:02:14	453	147
2008-07-17 16:02:16	453	154
2008-07-17 16:02:19	454	154
2008-07-17 16:02:22	459	154
2008-07-17 16:02:24	459	159
2008-07-17 16:02:25	459	162
2008-07-17 16:02:28	459	165
2008-07-17 16:02:30	464	165
2008-07-17 16:02:31	459	171
2008-07-17 16:02:34	461	171
2008-07-17 16:02:35	461	172
2008-07-17 16:02:36	461	172
2008-07-17 16:02:38	463	172
2008-07-17 16:02:50	463	179
2008-07-17 16:02:51	463	190
2008-07-17 16:02:52	463	201
2008-07-17 16:02:53	463	204
2008-07-17 16:02:54	463	214
2008-07-17 16:02:56	463	221
2008-07-17 16:02:58	463	222
2008-07-17 16:02:59	463	223
2008-07-17 16:03:00	463	225
2008-07-17 16:03:01	463	227
2008-07-17 16:03:02	463	228
2008-07-17 16:03:03	463	230
2008-07-17 16:03:04	463	235
2008-07-17 16:03:05	463	237
2008-07-17 16:03:10	463	238
2008-07-17 16:03:12	463	243
2008-07-17 16:03:13	464	264
2008-07-17 16:03:14	464	264
2008-07-17 16:03:15	464	267
2008-07-17 16:03:16	464	273
2008-07-17 16:03:17	464	274
2008-07-17 16:03:22	464	284
2008-07-17 17:53:01	464	285
2008-07-21 16:28:16	464	285
2008-07-28 17:44:31	464	285
2008-07-28 17:44:57	464	290
2008-07-28 17:44:58	463	290
2008-09-05 18:13:16	463	292
2008-09-05 18:13:18	463	292
2008-11-18 10:44:44	463	292
2008-12-01 04:46:36	466	294
2009-02-07 16:04:33	466	294
2009-02-08 06:36:30	466	294
2009-02-08 06:36:38	466	294
2009-02-08 11:54:16	466	291
2009-02-08 17:34:26	466	291
2009-02-08 17:34:54	466	291
2009-02-08 17:35:02	466	291
2009-02-14 07:37:13	466	291
2009-02-14 07:38:18	466	291
2009-02-14 07:38:20	466	291
2009-02-14 07:38:46	466	293
2009-02-15 05:17:44	466	293
2009-02-16 14:59:22	466	293
2009-03-04 14:10:18	466	293
2009-03-23 15:57:26	466	293
2009-03-25 18:12:09	466	293
2009-04-18 08:38:33	466	293
2009-04-18 13:54:51	466	293
2009-04-21 15:59:53	466	293
2009-06-28 13:24:03	466	296
2009-06-28 13:24:15	466	296
2009-06-28 13:24:16	466	296
2009-06-28 13:24:22	466	299
2009-07-28 17:59:17	466	299
2009-07-28 18:10:06	466	299
2009-07-29 17:37:14	466	299
2009-09-20 09:13:10	466	299
2009-10-15 17:43:24	466	299
2009-11-04 17:11:36	466	299
2009-11-04 17:18:01	466	299
2010-01-28 15:52:49	466	299
2010-02-17 14:59:05	466	299
2010-02-17 14:59:09	466	299
2010-02-17 14:59:12	466	299
2010-02-18 16:40:55	466	299
2010-02-18 16:40:56	466	299
2010-02-18 16:41:27	466	299
2010-02-18 16:41:28	466	299
